nom,date,annee,mois,temp_moy_c,source,lat,lon,altitude,tas_chelsa_C,pr_chelsa_mm,alt_mnt,delta_alt,mois_sin,mois_cos
IRATY ORGAMBIDE,2018-10-15,2018,10,7.83225806451613,METEOFRANCE,43.03,-1.034,1427,8.25,148.0,1416,11,-0.8660254037844386,0.5000000000000001
IRATY ORGAMBIDE,2018-11-15,2018,11,4.546666666666667,METEOFRANCE,43.03,-1.034,1427,4.55,173.0,1416,11,-0.5000000000000004,0.8660254037844384
IRATY ORGAMBIDE,2019-02-15,2019,2,4.696428571428571,METEOFRANCE,43.03,-1.034,1427,3.05,100.0,1416,11,0.8660254037844386,0.5000000000000001
IRATY ORGAMBIDE,2019-03-15,2019,3,3.519354838709677,METEOFRANCE,43.03,-1.034,1427,3.55,76.0,1416,11,1.0,6.123233995736766e-17
IRATY ORGAMBIDE,2019-04-15,2019,4,3.733333333333333,METEOFRANCE,43.03,-1.034,1427,4.85,186.0,1416,11,0.8660254037844387,-0.4999999999999998
IRATY ORGAMBIDE,2019-05-15,2019,5,6.1125,METEOFRANCE,43.03,-1.034,1427,7.05,230.0,1416,11,0.49999999999999994,-0.8660254037844387
IRATY ORGAMBIDE,2019-07-15,2019,7,15.638709677419357,METEOFRANCE,43.03,-1.034,1427,16.35,103.0,1416,11,-0.4999999999999997,-0.8660254037844388
IRATY ORGAMBIDE,2019-08-15,2019,8,15.535483870967743,METEOFRANCE,43.03,-1.034,1427,15.55,88.0,1416,11,-0.8660254037844384,-0.5000000000000004
IRATY ORGAMBIDE,2019-09-15,2019,9,12.17,METEOFRANCE,43.03,-1.034,1427,12.15,82.0,1416,11,-1.0,-1.8369701987210297e-16
IRATY ORGAMBIDE,2019-10-15,2019,10,9.738709677419354,METEOFRANCE,43.03,-1.034,1427,9.45,152.0,1416,11,-0.8660254037844386,0.5000000000000001
IRATY ORGAMBIDE,2019-11-15,2019,11,1.89,METEOFRANCE,43.03,-1.034,1427,2.25,587.0,1416,11,-0.5000000000000004,0.8660254037844384
IRATY ORGAMBIDE,2019-12-15,2019,12,4.729032258064516,METEOFRANCE,43.03,-1.034,1427,3.55,292.0,1416,11,-2.4492935982947064e-16,1.0
IRATY ORGAMBIDE,2020-01-15,2020,1,3.135483870967742,METEOFRANCE,43.03,-1.034,1427,2.55,118.0,1416,11,0.49999999999999994,0.8660254037844387
IRATY ORGAMBIDE,2020-02-15,2020,2,5.744827586206896,METEOFRANCE,43.03,-1.034,1427,5.05,63.0,1416,11,0.8660254037844386,0.5000000000000001
IRATY ORGAMBIDE,2020-03-15,2020,3,4.171428571428571,METEOFRANCE,43.03,-1.034,1427,3.55,291.0,1416,11,1.0,6.123233995736766e-17
IRATY ORGAMBIDE,2020-05-15,2020,5,10.82,METEOFRANCE,43.03,-1.034,1427,11.65,122.0,1416,11,0.49999999999999994,-0.8660254037844387
IRATY ORGAMBIDE,2020-06-15,2020,6,10.816666666666666,METEOFRANCE,43.03,-1.034,1427,11.55,153.0,1416,11,1.2246467991473532e-16,-1.0
IRATY ORGAMBIDE,2020-07-15,2020,7,14.583870967741936,METEOFRANCE,43.03,-1.034,1427,15.75,30.0,1416,11,-0.4999999999999997,-0.8660254037844388
IRATY ORGAMBIDE,2020-08-15,2020,8,15.432258064516128,METEOFRANCE,43.03,-1.034,1427,15.65,70.0,1416,11,-0.8660254037844384,-0.5000000000000004
IRATY ORGAMBIDE,2020-09-15,2020,9,12.49,METEOFRANCE,43.03,-1.034,1427,11.95,148.0,1416,11,-1.0,-1.8369701987210297e-16
IRATY ORGAMBIDE,2020-10-15,2020,10,6.770967741935484,METEOFRANCE,43.03,-1.034,1427,6.65,268.0,1416,11,-0.8660254037844386,0.5000000000000001
IRATY ORGAMBIDE,2020-11-15,2020,11,7.383333333333334,METEOFRANCE,43.03,-1.034,1427,6.15,87.0,1416,11,-0.5000000000000004,0.8660254037844384
IRATY ORGAMBIDE,2020-12-15,2020,12,0.967741935483871,METEOFRANCE,43.03,-1.034,1427,1.05,407.0,1416,11,-2.4492935982947064e-16,1.0
IRATY ORGAMBIDE,2021-01-15,2021,1,-1.0806451612903225,METEOFRANCE,43.03,-1.034,1427,-0.85,246.0,1416,11,0.49999999999999994,0.8660254037844387
IRATY ORGAMBIDE,2021-02-15,2021,2,4.546428571428572,METEOFRANCE,43.03,-1.034,1427,5.15,150.0,1416,11,0.8660254037844386,0.5000000000000001
IRATY ORGAMBIDE,2021-03-15,2021,3,3.041935483870968,METEOFRANCE,43.03,-1.034,1427,3.35,56.0,1416,11,1.0,6.123233995736766e-17
IRATY ORGAMBIDE,2021-04-15,2021,4,4.53,METEOFRANCE,43.03,-1.034,1427,4.95,116.0,1416,11,0.8660254037844387,-0.4999999999999998
IRATY ORGAMBIDE,2021-05-15,2021,5,7.487096774193549,METEOFRANCE,43.03,-1.034,1427,7.85,135.0,1416,11,0.49999999999999994,-0.8660254037844387
IRATY ORGAMBIDE,2021-06-15,2021,6,12.376666666666669,METEOFRANCE,43.03,-1.034,1427,13.05,141.0,1416,11,1.2246467991473532e-16,-1.0
IRATY ORGAMBIDE,2021-07-15,2021,7,13.432258064516128,METEOFRANCE,43.03,-1.034,1427,14.35,81.0,1416,11,-0.4999999999999997,-0.8660254037844388
IRATY ORGAMBIDE,2021-08-15,2021,8,14.077419354838709,METEOFRANCE,43.03,-1.034,1427,14.75,26.0,1416,11,-0.8660254037844384,-0.5000000000000004
IRATY ORGAMBIDE,2021-09-15,2021,9,12.953333333333337,METEOFRANCE,43.03,-1.034,1427,13.05,148.0,1416,11,-1.0,-1.8369701987210297e-16
IRATY ORGAMBIDE,2021-10-15,2021,10,8.680645161290323,METEOFRANCE,43.03,-1.034,1427,8.45,112.0,1416,11,-0.8660254037844386,0.5000000000000001
IRATY ORGAMBIDE,2021-11-15,2021,11,1.3733333333333335,METEOFRANCE,43.03,-1.034,1427,1.85,217.0,1416,11,-0.5000000000000004,0.8660254037844384
IRATY ORGAMBIDE,2021-12-15,2021,12,5.061290322580645,METEOFRANCE,43.03,-1.034,1427,3.05,306.0,1416,11,-2.4492935982947064e-16,1.0
LARUNS-HOURAT,2019-09-15,2019,9,16.736666666666668,METEOFRANCE,42.97,-0.4287,522,15.65,35.0,878,-356,-1.0,-1.8369701987210297e-16
LARUNS-HOURAT,2019-10-15,2019,10,13.783870967741937,METEOFRANCE,42.97,-0.4287,522,13.05,150.0,878,-356,-0.8660254037844386,0.5000000000000001
LARUNS-HOURAT,2019-11-15,2019,11,7.413333333333333,METEOFRANCE,42.97,-0.4287,522,5.75,342.0,878,-356,-0.5000000000000004,0.8660254037844384
LARUNS-HOURAT,2019-12-15,2019,12,7.732258064516128,METEOFRANCE,42.97,-0.4287,522,6.55,248.0,878,-356,-2.4492935982947064e-16,1.0
LARUNS-HOURAT,2020-01-15,2020,1,5.793548387096774,METEOFRANCE,42.97,-0.4287,522,4.75,108.0,878,-356,0.49999999999999994,0.8660254037844387
LARUNS-HOURAT,2020-02-15,2020,2,9.289655172413791,METEOFRANCE,42.97,-0.4287,522,7.85,38.0,878,-356,0.8660254037844386,0.5000000000000001
LARUNS-HOURAT,2020-03-15,2020,3,8.464516129032257,METEOFRANCE,42.97,-0.4287,522,7.05,227.0,878,-356,1.0,6.123233995736766e-17
LARUNS-HOURAT,2020-04-15,2020,4,13.056666666666668,METEOFRANCE,42.97,-0.4287,522,11.75,151.0,878,-356,0.8660254037844387,-0.4999999999999998
LARUNS-HOURAT,2020-05-15,2020,5,16.503225806451614,METEOFRANCE,42.97,-0.4287,522,15.55,167.0,878,-356,0.49999999999999994,-0.8660254037844387
LARUNS-HOURAT,2020-06-15,2020,6,16.043333333333333,METEOFRANCE,42.97,-0.4287,522,15.45,133.0,878,-356,1.2246467991473532e-16,-1.0
LARUNS-HOURAT,2020-07-15,2020,7,19.41290322580645,METEOFRANCE,42.97,-0.4287,522,19.05,51.0,878,-356,-0.4999999999999997,-0.8660254037844388
LARUNS-HOURAT,2020-08-15,2020,8,20.116129032258065,METEOFRANCE,42.97,-0.4287,522,19.15,53.0,878,-356,-0.8660254037844384,-0.5000000000000004
LARUNS-HOURAT,2020-09-15,2020,9,17.073333333333334,METEOFRANCE,42.97,-0.4287,522,15.55,113.0,878,-356,-1.0,-1.8369701987210297e-16
LARUNS-HOURAT,2020-10-15,2020,10,11.63548387096774,METEOFRANCE,42.97,-0.4287,522,9.85,214.0,878,-356,-0.8660254037844386,0.5000000000000001
LARUNS-HOURAT,2020-11-15,2020,11,9.696666666666664,METEOFRANCE,42.97,-0.4287,522,9.15,79.0,878,-356,-0.5000000000000004,0.8660254037844384
LARUNS-HOURAT,2020-12-15,2020,12,6.5,METEOFRANCE,42.97,-0.4287,522,4.25,246.0,878,-356,-2.4492935982947064e-16,1.0
LARUNS-HOURAT,2021-01-15,2021,1,3.896774193548387,METEOFRANCE,42.97,-0.4287,522,2.35,206.0,878,-356,0.49999999999999994,0.8660254037844387
LARUNS-HOURAT,2021-02-15,2021,2,10.796428571428573,METEOFRANCE,42.97,-0.4287,522,8.05,102.0,878,-356,0.8660254037844386,0.5000000000000001
LARUNS-HOURAT,2021-03-15,2021,3,8.641935483870967,METEOFRANCE,42.97,-0.4287,522,6.85,47.0,878,-356,1.0,6.123233995736766e-17
LARUNS-HOURAT,2021-04-15,2021,4,10.44,METEOFRANCE,42.97,-0.4287,522,8.25,117.0,878,-356,0.8660254037844387,-0.4999999999999998
LARUNS-HOURAT,2021-05-15,2021,5,13.025806451612905,METEOFRANCE,42.97,-0.4287,522,11.75,122.0,878,-356,0.49999999999999994,-0.8660254037844387
LARUNS-HOURAT,2021-06-15,2021,6,17.803333333333335,METEOFRANCE,42.97,-0.4287,522,16.75,138.0,878,-356,1.2246467991473532e-16,-1.0
LARUNS-HOURAT,2021-07-15,2021,7,18.12258064516129,METEOFRANCE,42.97,-0.4287,522,17.95,95.0,878,-356,-0.4999999999999997,-0.8660254037844388
LARUNS-HOURAT,2021-08-15,2021,8,18.374193548387098,METEOFRANCE,42.97,-0.4287,522,18.15,37.0,878,-356,-0.8660254037844384,-0.5000000000000004
LARUNS-HOURAT,2021-09-15,2021,9,17.35666666666667,METEOFRANCE,42.97,-0.4287,522,16.45,139.0,878,-356,-1.0,-1.8369701987210297e-16
LARUNS-HOURAT,2021-10-15,2021,10,12.503225806451614,METEOFRANCE,42.97,-0.4287,522,11.45,95.0,878,-356,-0.8660254037844386,0.5000000000000001
LARUNS-HOURAT,2021-11-15,2021,11,5.703333333333333,METEOFRANCE,42.97,-0.4287,522,5.15,148.0,878,-356,-0.5000000000000004,0.8660254037844384
LARUNS-HOURAT,2021-12-15,2021,12,6.935483870967742,METEOFRANCE,42.97,-0.4287,522,5.95,213.0,878,-356,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2000-01-15,2000,1,-1.8516129032258064,METEOFRANCE,42.97,-0.721,2142,-4.15,17.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2000-02-15,2000,2,1.351851851851852,METEOFRANCE,42.97,-0.721,2142,0.55,232.0,1912,230,0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2000-03-15,2000,3,0.0451612903225806,METEOFRANCE,42.97,-0.721,2142,-0.05,153.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2000-04-15,2000,4,-0.0333333333333333,METEOFRANCE,42.97,-0.721,2142,1.15,335.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2000-05-15,2000,5,7.164516129032258,METEOFRANCE,42.97,-0.721,2142,7.25,130.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2000-06-15,2000,6,11.406666666666666,METEOFRANCE,42.97,-0.721,2142,10.75,249.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2000-07-15,2000,7,11.05483870967742,METEOFRANCE,42.97,-0.721,2142,10.55,174.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2000-08-15,2000,8,13.093548387096773,METEOFRANCE,42.97,-0.721,2142,12.15,110.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2000-09-15,2000,9,10.73103448275862,METEOFRANCE,42.97,-0.721,2142,9.35,70.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2000-10-15,2000,10,3.4133333333333336,METEOFRANCE,42.97,-0.721,2142,3.95,315.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2000-11-15,2000,11,-1.2466666666666666,METEOFRANCE,42.97,-0.721,2142,-0.35,386.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2000-12-15,2000,12,-0.7064516129032257,METEOFRANCE,42.97,-0.721,2142,0.35,195.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2001-01-15,2001,1,-2.9866666666666664,METEOFRANCE,42.97,-0.721,2142,-1.65,353.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2001-02-15,2001,2,-2.496428571428571,METEOFRANCE,42.97,-0.721,2142,-2.25,112.0,1912,230,0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2001-03-15,2001,3,0.6806451612903226,METEOFRANCE,42.97,-0.721,2142,2.85,299.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2001-04-15,2001,4,-1.3066666666666669,METEOFRANCE,42.97,-0.721,2142,0.55,250.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2001-05-15,2001,5,4.732258064516128,METEOFRANCE,42.97,-0.721,2142,5.75,118.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2001-06-15,2001,6,10.773333333333332,METEOFRANCE,42.97,-0.721,2142,10.15,92.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2001-07-15,2001,7,11.419354838709678,METEOFRANCE,42.97,-0.721,2142,10.95,147.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2001-08-15,2001,8,13.00967741935484,METEOFRANCE,42.97,-0.721,2142,12.65,107.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2001-09-15,2001,9,6.462068965517242,METEOFRANCE,42.97,-0.721,2142,6.65,68.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2001-10-15,2001,10,7.629032258064516,METEOFRANCE,42.97,-0.721,2142,7.65,148.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2001-11-15,2001,11,-2.2333333333333334,METEOFRANCE,42.97,-0.721,2142,-2.35,174.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2001-12-15,2001,12,-1.875,METEOFRANCE,42.97,-0.721,2142,-4.25,36.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2002-01-15,2002,1,0.0258064516129032,METEOFRANCE,42.97,-0.721,2142,-0.85,94.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2002-02-15,2002,2,-1.4785714285714284,METEOFRANCE,42.97,-0.721,2142,-1.15,277.0,1912,230,0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2002-03-15,2002,3,0.0225806451612903,METEOFRANCE,42.97,-0.721,2142,1.45,116.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2002-04-15,2002,4,0.6,METEOFRANCE,42.97,-0.721,2142,1.65,155.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2002-05-15,2002,5,3.172,METEOFRANCE,42.97,-0.721,2142,4.25,244.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2002-06-15,2002,6,11.253333333333334,METEOFRANCE,42.97,-0.721,2142,10.75,176.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2002-07-15,2002,7,10.741935483870968,METEOFRANCE,42.97,-0.721,2142,10.55,120.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2002-08-15,2002,8,9.82258064516129,METEOFRANCE,42.97,-0.721,2142,10.05,184.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2002-09-15,2002,9,7.4,METEOFRANCE,42.97,-0.721,2142,7.65,87.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2002-10-15,2002,10,5.217241379310345,METEOFRANCE,42.97,-0.721,2142,5.75,239.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2002-11-15,2002,11,-0.1299999999999999,METEOFRANCE,42.97,-0.721,2142,-0.05,384.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2002-12-15,2002,12,0.037037037037037,METEOFRANCE,42.97,-0.721,2142,0.45,377.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2003-01-15,2003,1,-4.155555555555556,METEOFRANCE,42.97,-0.721,2142,-3.45,285.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2003-02-15,2003,2,-4.912,METEOFRANCE,42.97,-0.721,2142,-4.15,206.0,1912,230,0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2003-03-15,2003,3,1.6033333333333333,METEOFRANCE,42.97,-0.721,2142,2.35,151.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2003-04-15,2003,4,1.4633333333333334,METEOFRANCE,42.97,-0.721,2142,3.25,104.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2003-05-15,2003,5,5.319354838709677,METEOFRANCE,42.97,-0.721,2142,6.25,179.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2003-06-15,2003,6,14.653333333333334,METEOFRANCE,42.97,-0.721,2142,13.85,91.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2003-07-15,2003,7,13.558064516129033,METEOFRANCE,42.97,-0.721,2142,12.95,71.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2003-08-15,2003,8,15.676666666666668,METEOFRANCE,42.97,-0.721,2142,14.95,75.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2003-09-15,2003,9,8.729999999999999,METEOFRANCE,42.97,-0.721,2142,9.15,315.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2003-10-15,2003,10,2.57741935483871,METEOFRANCE,42.97,-0.721,2142,3.55,344.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2003-11-15,2003,11,2.4766666666666666,METEOFRANCE,42.97,-0.721,2142,1.95,247.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2003-12-15,2003,12,-1.932258064516129,METEOFRANCE,42.97,-0.721,2142,-1.65,230.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2004-01-15,2004,1,-2.3500000000000005,METEOFRANCE,42.97,-0.721,2142,-1.95,310.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2004-03-15,2004,3,-2.4866666666666664,METEOFRANCE,42.97,-0.721,2142,-2.05,151.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2004-04-15,2004,4,-1.3866666666666667,METEOFRANCE,42.97,-0.721,2142,0.55,203.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2004-05-15,2004,5,2.5612903225806454,METEOFRANCE,42.97,-0.721,2142,4.65,211.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2004-06-15,2004,6,10.09,METEOFRANCE,42.97,-0.721,2142,11.15,49.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2004-07-15,2004,7,10.819230769230767,METEOFRANCE,42.97,-0.721,2142,11.55,76.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2004-08-15,2004,8,11.906451612903227,METEOFRANCE,42.97,-0.721,2142,12.35,141.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2004-09-15,2004,9,10.478571428571428,METEOFRANCE,42.97,-0.721,2142,10.15,80.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2004-10-15,2004,10,4.834482758620689,METEOFRANCE,42.97,-0.721,2142,6.45,232.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2004-11-15,2004,11,0.2206896551724138,METEOFRANCE,42.97,-0.721,2142,-0.45,149.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2004-12-15,2004,12,-2.5166666666666666,METEOFRANCE,42.97,-0.721,2142,-2.25,197.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2005-01-15,2005,1,-1.65,METEOFRANCE,42.97,-0.721,2142,-3.45,185.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2005-03-15,2005,3,-1.6133333333333333,METEOFRANCE,42.97,-0.721,2142,-0.15,84.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2005-04-15,2005,4,0.5233333333333333,METEOFRANCE,42.97,-0.721,2142,2.15,253.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2005-05-15,2005,5,6.329032258064516,METEOFRANCE,42.97,-0.721,2142,7.05,163.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2005-06-15,2005,6,12.026666666666667,METEOFRANCE,42.97,-0.721,2142,12.05,82.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2005-07-15,2005,7,11.787096774193548,METEOFRANCE,42.97,-0.721,2142,12.05,63.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2005-08-15,2005,8,11.083870967741936,METEOFRANCE,42.97,-0.721,2142,10.95,134.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2005-09-15,2005,9,9.166666666666666,METEOFRANCE,42.97,-0.721,2142,8.45,152.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2005-10-15,2005,10,5.961290322580646,METEOFRANCE,42.97,-0.721,2142,6.85,180.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2005-11-15,2005,11,-0.3689655172413792,METEOFRANCE,42.97,-0.721,2142,-0.55,260.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2005-12-15,2005,12,-3.059259259259259,METEOFRANCE,42.97,-0.721,2142,-4.05,208.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2006-01-15,2006,1,-3.4153846153846152,METEOFRANCE,42.97,-0.721,2142,-3.35,123.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2006-02-15,2006,2,-3.617857142857143,METEOFRANCE,42.97,-0.721,2142,-3.05,79.0,1912,230,0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2006-03-15,2006,3,-0.7000000000000001,METEOFRANCE,42.97,-0.721,2142,1.25,288.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2006-04-15,2006,4,1.47,METEOFRANCE,42.97,-0.721,2142,2.95,109.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2006-05-15,2006,5,6.132258064516129,METEOFRANCE,42.97,-0.721,2142,7.45,89.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2006-06-15,2006,6,10.95,METEOFRANCE,42.97,-0.721,2142,11.65,149.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2006-07-15,2006,7,14.687096774193549,METEOFRANCE,42.97,-0.721,2142,14.75,122.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2006-08-15,2006,8,7.461290322580646,METEOFRANCE,42.97,-0.721,2142,9.15,102.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2006-09-15,2006,9,9.64,METEOFRANCE,42.97,-0.721,2142,10.55,302.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2006-10-15,2006,10,7.012903225806451,METEOFRANCE,42.97,-0.721,2142,8.15,176.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2006-11-15,2006,11,3.246666666666667,METEOFRANCE,42.97,-0.721,2142,3.55,248.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2006-12-15,2006,12,-1.6,METEOFRANCE,42.97,-0.721,2142,-1.65,118.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2007-01-15,2007,1,-0.6096774193548387,METEOFRANCE,42.97,-0.721,2142,-0.95,94.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2007-02-15,2007,2,-1.1607142857142858,METEOFRANCE,42.97,-0.721,2142,0.15,202.0,1912,230,0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2007-03-15,2007,3,-2.9958333333333336,METEOFRANCE,42.97,-0.721,2142,-1.05,321.0,1912,230,1.0,6.123233995736766e-17
SOUM COUY-NIVOSE,2007-04-15,2007,4,2.333333333333333,METEOFRANCE,42.97,-0.721,2142,4.05,247.0,1912,230,0.8660254037844387,-0.4999999999999998
SOUM COUY-NIVOSE,2007-05-15,2007,5,3.7903225806451615,METEOFRANCE,42.97,-0.721,2142,5.85,276.0,1912,230,0.49999999999999994,-0.8660254037844387
SOUM COUY-NIVOSE,2007-06-15,2007,6,7.583333333333333,METEOFRANCE,42.97,-0.721,2142,9.15,127.0,1912,230,1.2246467991473532e-16,-1.0
SOUM COUY-NIVOSE,2007-07-15,2007,7,10.687096774193549,METEOFRANCE,42.97,-0.721,2142,11.15,50.0,1912,230,-0.4999999999999997,-0.8660254037844388
SOUM COUY-NIVOSE,2007-08-15,2007,8,9.493333333333334,METEOFRANCE,42.97,-0.721,2142,10.65,227.0,1912,230,-0.8660254037844384,-0.5000000000000004
SOUM COUY-NIVOSE,2007-09-15,2007,9,8.110000000000001,METEOFRANCE,42.97,-0.721,2142,7.95,98.0,1912,230,-1.0,-1.8369701987210297e-16
SOUM COUY-NIVOSE,2007-10-15,2007,10,4.590322580645162,METEOFRANCE,42.97,-0.721,2142,4.65,170.0,1912,230,-0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2007-11-15,2007,11,0.3733333333333333,METEOFRANCE,42.97,-0.721,2142,-0.35,70.0,1912,230,-0.5000000000000004,0.8660254037844384
SOUM COUY-NIVOSE,2007-12-15,2007,12,-1.829032258064516,METEOFRANCE,42.97,-0.721,2142,-2.25,181.0,1912,230,-2.4492935982947064e-16,1.0
SOUM COUY-NIVOSE,2008-01-15,2008,1,0.6903225806451613,METEOFRANCE,42.97,-0.721,2142,0.05,204.0,1912,230,0.49999999999999994,0.8660254037844387
SOUM COUY-NIVOSE,2008-02-15,2008,2,0.8448275862068966,METEOFRANCE,42.97,-0.721,2142,0.55,43.0,1912,230,0.8660254037844386,0.5000000000000001
SOUM COUY-NIVOSE,2008-03-15,2008,3,-2.9964285714285714,METEOFRANCE,42.97,-0.721,2142,-1.15,428.0,1912,230,1.0,6.123233995736766e-17
