nom,station_id,date,annee,mois,lat,lon,altitude,alt_mnt,delta_alt,is_nivose,ERA5_sde_cm,mois_sin,mois_cos,OBS_sde_cm_moy,n_jours,pred_cv_strat,fold
TERMES,11388001,2016-01-15,2016,1,43.0,2.562,330,348,-18,False,0.11025706,0.49999999999999994,0.8660254037844387,0.0,31,0.0031608614951356877,4
TERMES,11388001,2016-02-15,2016,2,43.0,2.562,330,348,-18,False,0.013469827,0.8660254037844386,0.5000000000000001,0.0,29,0.0,4
TERMES,11388001,2016-03-15,2016,3,43.0,2.562,330,348,-18,False,0.012600807,1.0,6.123233995736766e-17,0.0,31,0.000496415770609319,4
TERMES,11388001,2016-04-15,2016,4,43.0,2.562,330,348,-18,False,-7.345365e-22,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,4
TERMES,11388001,2016-05-15,2016,5,43.0,2.562,330,348,-18,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,4
TERMES,11388001,2016-06-15,2016,6,43.0,2.562,330,348,-18,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,4
TERMES,11388001,2016-07-15,2016,7,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,4
TERMES,11388001,2016-08-15,2016,8,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,4
TERMES,11388001,2016-09-15,2016,9,43.0,2.562,330,348,-18,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,4
TERMES,11388001,2016-10-15,2016,10,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,4
TERMES,11388001,2016-11-15,2016,11,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,4
TERMES,11388001,2016-12-15,2016,12,43.0,2.562,330,348,-18,False,-7.345365e-22,-2.4492935982947064e-16,1.0,0.0,31,0.0010500000000000002,4
TERMES,11388001,2017-01-15,2017,1,43.0,2.562,330,348,-18,False,0.1953125,0.49999999999999994,0.8660254037844387,0.0,31,0.017327351977127523,4
TERMES,11388001,2017-02-15,2017,2,43.0,2.562,330,348,-18,False,0.0069754464,0.8660254037844386,0.5000000000000001,0.0,28,0.0,4
TERMES,11388001,2017-03-15,2017,3,43.0,2.562,330,348,-18,False,0.091355845,1.0,6.123233995736766e-17,0.0,31,0.004500018037518036,4
TERMES,11388001,2017-04-15,2017,4,43.0,2.562,330,348,-18,False,-7.345365e-22,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,4
TERMES,11388001,2017-05-15,2017,5,43.0,2.562,330,348,-18,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,4
TERMES,11388001,2017-06-15,2017,6,43.0,2.562,330,348,-18,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,4
TERMES,11388001,2017-07-15,2017,7,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,4
TERMES,11388001,2017-08-15,2017,8,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,4
TERMES,11388001,2017-09-15,2017,9,43.0,2.562,330,348,-18,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,4
TERMES,11388001,2017-10-15,2017,10,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,4
TERMES,11388001,2017-11-15,2017,11,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,4
TERMES,11388001,2017-12-15,2017,12,43.0,2.562,330,348,-18,False,0.12600806,-2.4492935982947064e-16,1.0,0.0,29,0.009883290456608032,4
TERMES,11388001,2018-02-15,2018,2,43.0,2.562,330,348,-18,False,0.2092634,0.8660254037844386,0.5000000000000001,0.03571428571428571,28,0.04028618809469159,4
TERMES,11388001,2018-03-15,2018,3,43.0,2.562,330,348,-18,False,0.23311491,1.0,6.123233995736766e-17,0.0,31,0.1828565366889555,4
TERMES,11388001,2018-04-15,2018,4,43.0,2.562,330,348,-18,False,-7.345365e-22,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,4
TERMES,11388001,2018-05-15,2018,5,43.0,2.562,330,348,-18,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,4
TERMES,11388001,2018-06-15,2018,6,43.0,2.562,330,348,-18,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,4
TERMES,11388001,2018-07-15,2018,7,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,4
TERMES,11388001,2018-08-15,2018,8,43.0,2.562,330,348,-18,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,4
MAUPAS-NIVOSE,31123400,2008-11-15,2008,11,42.72,0.5493,2417,2101,316,True,38.90625,-0.5000000000000004,0.8660254037844384,83.32,25,60.55242937221397,3
MAUPAS-NIVOSE,31123400,2010-07-15,2010,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2010-08-15,2010,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2010-09-15,2010,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2011-06-15,2011,6,42.72,0.5493,2417,2101,316,True,0.061848957,1.2246467991473532e-16,-1.0,0.0,23,47.765661603999824,3
MAUPAS-NIVOSE,31123400,2011-07-15,2011,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2011-08-15,2011,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2011-09-15,2011,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2011-10-15,2011,10,42.72,0.5493,2417,2101,316,True,0.0063004033,-0.8660254037844386,0.5000000000000001,1.8620689655172413,29,0.15427231898428126,3
MAUPAS-NIVOSE,31123400,2011-11-15,2011,11,42.72,0.5493,2417,2101,316,True,0.25390625,-0.5000000000000004,0.8660254037844384,51.607142857142854,28,9.969206060132462,3
MAUPAS-NIVOSE,31123400,2012-08-15,2012,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,29,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2012-09-15,2012,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.5666666666666667,30,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2012-10-15,2012,10,42.72,0.5493,2417,2101,316,True,0.47568044,-0.8660254037844386,0.5000000000000001,2.9,30,1.4327474929385149,3
MAUPAS-NIVOSE,31123400,2012-11-15,2012,11,42.72,0.5493,2417,2101,316,True,2.6171875,-0.5000000000000004,0.8660254037844384,18.875,24,20.22391186754826,3
MAUPAS-NIVOSE,31123400,2012-12-15,2012,12,42.72,0.5493,2417,2101,316,True,33.064518,-2.4492935982947064e-16,1.0,63.89655172413793,29,89.31985317780975,3
MAUPAS-NIVOSE,31123400,2013-01-15,2013,1,42.72,0.5493,2417,2101,316,True,66.069176,0.49999999999999994,0.8660254037844387,101.89655172413794,29,120.65818740994237,3
MAUPAS-NIVOSE,31123400,2013-02-15,2013,2,42.72,0.5493,2417,2101,316,True,126.14049,0.8660254037844386,0.5000000000000001,204.1,20,239.60888509437675,3
MAUPAS-NIVOSE,31123400,2013-03-15,2013,3,42.72,0.5493,2417,2101,316,True,125.233116,1.0,6.123233995736766e-17,171.15384615384616,26,262.9042267609921,3
MAUPAS-NIVOSE,31123400,2013-04-15,2013,4,42.72,0.5493,2417,2101,316,True,88.81836,0.8660254037844387,-0.4999999999999998,159.41379310344828,29,247.7000395974186,3
MAUPAS-NIVOSE,31123400,2013-05-15,2013,5,42.72,0.5493,2417,2101,316,True,16.894531,0.49999999999999994,-0.8660254037844387,138.6206896551724,29,205.36217668734534,3
MAUPAS-NIVOSE,31123400,2013-09-15,2013,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,23,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2013-10-15,2013,10,42.72,0.5493,2417,2101,316,True,0.009450605,-0.8660254037844386,0.5000000000000001,1.8888888888888888,27,0.15160110944909325,3
MAUPAS-NIVOSE,31123400,2013-11-15,2013,11,42.72,0.5493,2417,2101,316,True,20.608725,-0.5000000000000004,0.8660254037844384,60.65217391304348,23,73.57282289502115,3
MAUPAS-NIVOSE,31123400,2013-12-15,2013,12,42.72,0.5493,2417,2101,316,True,54.22757,-2.4492935982947064e-16,1.0,73.1923076923077,26,89.10000451284694,3
MAUPAS-NIVOSE,31123400,2014-01-15,2014,1,42.72,0.5493,2417,2101,316,True,73.406,0.49999999999999994,0.8660254037844387,68.25925925925925,27,121.25017755834358,3
MAUPAS-NIVOSE,31123400,2014-02-15,2014,2,42.72,0.5493,2417,2101,316,True,114.68331,0.8660254037844386,0.5000000000000001,117.89285714285714,28,236.274578722155,3
MAUPAS-NIVOSE,31123400,2014-03-15,2014,3,42.72,0.5493,2417,2101,316,True,121.19771,1.0,6.123233995736766e-17,142.13333333333333,30,262.6154863406397,3
MAUPAS-NIVOSE,31123400,2014-04-15,2014,4,42.72,0.5493,2417,2101,316,True,52.11914,0.8660254037844387,-0.4999999999999998,131.22222222222223,27,245.55104822161232,3
MAUPAS-NIVOSE,31123400,2014-05-15,2014,5,42.72,0.5493,2417,2101,316,True,0.2047631,0.49999999999999994,-0.8660254037844387,77.34782608695652,23,139.58599688079153,3
MAUPAS-NIVOSE,31123400,2014-06-15,2014,6,42.72,0.5493,2417,2101,316,True,-7.345365e-22,1.2246467991473532e-16,-1.0,15.678571428571429,28,14.958440617985602,3
MAUPAS-NIVOSE,31123400,2014-07-15,2014,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2014-08-15,2014,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2014-09-15,2014,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2014-10-15,2014,10,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,28,0.1579349298739179,3
MAUPAS-NIVOSE,31123400,2014-11-15,2014,11,42.72,0.5493,2417,2101,316,True,3.6881511,-0.5000000000000004,0.8660254037844384,6.785714285714286,28,19.62990048414142,3
MAUPAS-NIVOSE,31123400,2014-12-15,2014,12,42.72,0.5493,2417,2101,316,True,14.935106,-2.4492935982947064e-16,1.0,91.13793103448276,29,72.94063840048793,3
MAUPAS-NIVOSE,31123400,2015-01-15,2015,1,42.72,0.5493,2417,2101,316,True,35.45237,0.49999999999999994,0.8660254037844387,100.71428571428571,28,105.58453264914307,3
MAUPAS-NIVOSE,31123400,2015-02-15,2015,2,42.72,0.5493,2417,2101,316,True,90.50642,0.8660254037844386,0.5000000000000001,138.30769230769232,26,218.54839269702617,3
MAUPAS-NIVOSE,31123400,2015-03-15,2015,3,42.72,0.5493,2417,2101,316,True,90.13042,1.0,6.123233995736766e-17,195.46666666666667,30,240.98847937907988,3
MAUPAS-NIVOSE,31123400,2015-04-15,2015,4,42.72,0.5493,2417,2101,316,True,19.475912,0.8660254037844387,-0.4999999999999998,164.63333333333333,30,222.29808065517872,3
MAUPAS-NIVOSE,31123400,2015-05-15,2015,5,42.72,0.5493,2417,2101,316,True,0.047253024,0.49999999999999994,-0.8660254037844387,51.29032258064516,31,110.55534469320912,3
MAUPAS-NIVOSE,31123400,2015-06-15,2015,6,42.72,0.5493,2417,2101,316,True,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,14.958440617985602,3
MAUPAS-NIVOSE,31123400,2015-07-15,2015,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2015-08-15,2015,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2015-09-15,2015,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.4827586206896552,29,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2015-10-15,2015,10,42.72,0.5493,2417,2101,316,True,0.0063004033,-0.8660254037844386,0.5000000000000001,0.9354838709677419,31,0.15427231898428126,3
MAUPAS-NIVOSE,31123400,2015-11-15,2015,11,42.72,0.5493,2417,2101,316,True,7.4804688,-0.5000000000000004,0.8660254037844384,20.333333333333332,27,24.348021491981818,3
MAUPAS-NIVOSE,31123400,2015-12-15,2015,12,42.72,0.5493,2417,2101,316,True,15.275328,-2.4492935982947064e-16,1.0,85.96666666666667,30,80.49274060425863,3
MAUPAS-NIVOSE,31123400,2016-01-15,2016,1,42.72,0.5493,2417,2101,316,True,14.972908,0.49999999999999994,0.8660254037844387,81.22222222222223,27,103.66591284523962,3
MAUPAS-NIVOSE,31123400,2016-02-15,2016,2,42.72,0.5493,2417,2101,316,True,29.300243,0.8660254037844386,0.5000000000000001,90.58620689655173,29,199.13006398844848,3
MAUPAS-NIVOSE,31123400,2016-03-15,2016,3,42.72,0.5493,2417,2101,316,True,67.40171,1.0,6.123233995736766e-17,117.60714285714286,28,237.39259070692736,3
MAUPAS-NIVOSE,31123400,2016-04-15,2016,4,42.72,0.5493,2417,2101,316,True,22.965494,0.8660254037844387,-0.4999999999999998,160.82142857142858,28,235.04876256337494,3
MAUPAS-NIVOSE,31123400,2016-05-15,2016,5,42.72,0.5493,2417,2101,316,True,0.23311491,0.49999999999999994,-0.8660254037844387,123.90322580645162,31,143.64722071591694,3
MAUPAS-NIVOSE,31123400,2016-06-15,2016,6,42.72,0.5493,2417,2101,316,True,-7.345365e-22,1.2246467991473532e-16,-1.0,12.407407407407407,27,14.958440617985602,3
MAUPAS-NIVOSE,31123400,2016-07-15,2016,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2016-08-15,2016,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2016-09-15,2016,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2016-10-15,2016,10,42.72,0.5493,2417,2101,316,True,0.01890121,-0.8660254037844386,0.5000000000000001,0.5483870967741935,31,0.88750960104011,3
MAUPAS-NIVOSE,31123400,2016-11-15,2016,11,42.72,0.5493,2417,2101,316,True,5.247396,-0.5000000000000004,0.8660254037844384,24.17241379310345,29,21.184237570237336,3
MAUPAS-NIVOSE,31123400,2016-12-15,2016,12,42.72,0.5493,2417,2101,316,True,1.2726815,-2.4492935982947064e-16,1.0,17.857142857142858,28,49.04647899899181,3
MAUPAS-NIVOSE,31123400,2017-01-15,2017,1,42.72,0.5493,2417,2101,316,True,34.929436,0.49999999999999994,0.8660254037844387,86.53846153846153,26,105.58453264914307,3
MAUPAS-NIVOSE,31123400,2017-02-15,2017,2,42.72,0.5493,2417,2101,316,True,66.32952,0.8660254037844386,0.5000000000000001,122.81481481481481,27,215.24562161263714,3
MAUPAS-NIVOSE,31123400,2017-03-15,2017,3,42.72,0.5493,2417,2101,316,True,33.058216,1.0,6.123233995736766e-17,158.09677419354838,31,233.8986231189831,3
MAUPAS-NIVOSE,31123400,2017-04-15,2017,4,42.72,0.5493,2417,2101,316,True,2.8841145,0.8660254037844387,-0.4999999999999998,143.23333333333332,30,195.6410446364657,3
MAUPAS-NIVOSE,31123400,2017-05-15,2017,5,42.72,0.5493,2417,2101,316,True,0.43472782,0.49999999999999994,-0.8660254037844387,81.6,30,152.40395712996605,3
MAUPAS-NIVOSE,31123400,2017-06-15,2017,6,42.72,0.5493,2417,2101,316,True,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,29,14.958440617985602,3
MAUPAS-NIVOSE,31123400,2017-07-15,2017,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2017-08-15,2017,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2017-09-15,2017,9,42.72,0.5493,2417,2101,316,True,0.029296875,-1.0,-1.8369701987210297e-16,1.6,30,1.8249602320653415,3
MAUPAS-NIVOSE,31123400,2017-10-15,2017,10,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844386,0.5000000000000001,2.206896551724138,29,0.1579349298739179,3
MAUPAS-NIVOSE,31123400,2017-11-15,2017,11,42.72,0.5493,2417,2101,316,True,3.5579426,-0.5000000000000004,0.8660254037844384,58.38461538461539,26,19.322082458822283,3
MAUPAS-NIVOSE,31123400,2017-12-15,2017,12,42.72,0.5493,2417,2101,316,True,29.180317,-2.4492935982947064e-16,1.0,137.44444444444446,27,89.31985317780975,3
MAUPAS-NIVOSE,31123400,2018-01-15,2018,1,42.72,0.5493,2417,2101,316,True,57.617188,0.49999999999999994,0.8660254037844387,133.23333333333332,30,120.92617620701847,3
MAUPAS-NIVOSE,31123400,2018-02-15,2018,2,42.72,0.5493,2417,2101,316,True,90.094864,0.8660254037844386,0.5000000000000001,212.70833333333334,24,218.54839269702617,3
MAUPAS-NIVOSE,31123400,2018-03-15,2018,3,42.72,0.5493,2417,2101,316,True,113.81364,1.0,6.123233995736766e-17,203.93548387096774,31,261.7634764777976,3
MAUPAS-NIVOSE,31123400,2018-04-15,2018,4,42.72,0.5493,2417,2101,316,True,89.79818,0.8660254037844387,-0.4999999999999998,223.31034482758622,29,247.7000395974186,3
MAUPAS-NIVOSE,31123400,2018-05-15,2018,5,42.72,0.5493,2417,2101,316,True,5.1757812,0.49999999999999994,-0.8660254037844387,175.17857142857142,28,179.93122083993094,3
MAUPAS-NIVOSE,31123400,2018-06-15,2018,6,42.72,0.5493,2417,2101,316,True,-7.345365e-22,1.2246467991473532e-16,-1.0,33.96296296296296,27,14.958440617985602,3
MAUPAS-NIVOSE,31123400,2018-07-15,2018,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2018-08-15,2018,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.00014285714285714287,3
MAUPAS-NIVOSE,31123400,2018-09-15,2018,9,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,27,0.029915424465021226,3
MAUPAS-NIVOSE,31123400,2019-07-15,2019,7,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,25,0.11078213170491395,3
MAUPAS-NIVOSE,31123400,2019-08-15,2019,8,42.72,0.5493,2417,2101,316,True,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,30,0.00014285714285714287,3
OO,31404001,2009-01-15,2009,1,42.78,0.505,969,1055,-86,False,52.148438,0.49999999999999994,0.8660254037844387,11.733333333333333,30,7.482200035871221,2
OO,31404001,2009-02-15,2009,2,42.78,0.505,969,1055,-86,False,85.49805,0.8660254037844386,0.5000000000000001,28.642857142857142,28,13.04608988438975,2
OO,31404001,2009-03-15,2009,3,42.78,0.505,969,1055,-86,False,65.206024,1.0,6.123233995736766e-17,3.6774193548387095,31,4.827635418029035,2
OO,31404001,2012-02-15,2012,2,42.78,0.505,969,1055,-86,False,34.513065,0.8660254037844386,0.5000000000000001,22.035714285714285,28,16.28389291187069,2
OO,31404001,2013-02-15,2013,2,42.78,0.505,969,1055,-86,False,101.75084,0.8660254037844386,0.5000000000000001,35.92857142857143,28,35.88481080555065,2
OO,31404001,2013-12-15,2013,12,42.78,0.505,969,1055,-86,False,55.4278,-2.4492935982947064e-16,1.0,12.10344827586207,29,9.726588314580173,2
OO,31404001,2015-01-15,2015,1,42.78,0.505,969,1055,-86,False,25.78755,0.49999999999999994,0.8660254037844387,9.5,26,6.023579387035532,2
OO,31404001,2015-02-15,2015,2,42.78,0.505,969,1055,-86,False,79.185265,0.8660254037844386,0.5000000000000001,42.214285714285715,28,19.238391332999257,2
OO,31404001,2017-01-15,2017,1,42.78,0.505,969,1055,-86,False,37.04637,0.49999999999999994,0.8660254037844387,21.652173913043477,23,14.581339102397587,2
OO,31404001,2018-02-15,2018,2,42.78,0.505,969,1055,-86,False,67.54674,0.8660254037844386,0.5000000000000001,16.636363636363637,22,15.167285035524303,2
OO,31404001,2019-02-15,2019,2,42.78,0.505,969,1055,-86,False,49.766323,0.8660254037844386,0.5000000000000001,22.217391304347824,23,17.512774939698254,2
ST-PAUL-D'OUEIL,31508001,2007-05-15,2007,5,42.84,0.55,1115,1320,-205,False,1.6822077,0.49999999999999994,-0.8660254037844387,0.0,31,0.18218712572463655,4
ST-PAUL-D'OUEIL,31508001,2009-01-15,2009,1,42.84,0.55,1115,1320,-205,False,52.148438,0.49999999999999994,0.8660254037844387,8.870967741935484,31,12.611992647539434,4
ST-PAUL-D'OUEIL,31508001,2009-02-15,2009,2,42.84,0.55,1115,1320,-205,False,85.49805,0.8660254037844386,0.5000000000000001,33.142857142857146,28,23.320061359794455,4
ST-PAUL-D'OUEIL,31508001,2009-03-15,2009,3,42.84,0.55,1115,1320,-205,False,65.206024,1.0,6.123233995736766e-17,3.838709677419355,31,8.994647007349128,4
ST-PAUL-D'OUEIL,31508001,2009-04-15,2009,4,42.84,0.55,1115,1320,-205,False,39.954426,0.8660254037844387,-0.4999999999999998,0.8333333333333334,30,6.550657030963589,4
ST-PAUL-D'OUEIL,31508001,2009-05-15,2009,5,42.84,0.55,1115,1320,-205,False,1.5435988,0.49999999999999994,-0.8660254037844387,0.0,31,0.222369062062498,4
ST-PAUL-D'OUEIL,31508001,2009-06-15,2009,6,42.84,0.55,1115,1320,-205,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,29,0.0,4
ST-PAUL-D'OUEIL,31508001,2009-07-15,2009,7,42.84,0.55,1115,1320,-205,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,4
ST-PAUL-D'OUEIL,31508001,2009-08-15,2009,8,42.84,0.55,1115,1320,-205,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,4
ST-PAUL-D'OUEIL,31508001,2009-09-15,2009,9,42.84,0.55,1115,1320,-205,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,4
ST-PAUL-D'OUEIL,31508001,2009-10-15,2009,10,42.84,0.55,1115,1320,-205,False,0.31186995,-0.8660254037844386,0.5000000000000001,0.0,31,0.012207945109651366,4
ST-PAUL-D'OUEIL,31508001,2009-11-15,2009,11,42.84,0.55,1115,1320,-205,False,4.8535156,-0.5000000000000004,0.8660254037844384,2.533333333333333,30,1.5687486454499515,4
ST-PAUL-D'OUEIL,31508001,2009-12-15,2009,12,42.84,0.55,1115,1320,-205,False,9.579763,-2.4492935982947064e-16,1.0,2.2580645161290325,31,1.948077954270339,4
ST-PAUL-D'OUEIL,31508001,2010-01-15,2010,1,42.84,0.55,1115,1320,-205,False,33.678806,0.49999999999999994,0.8660254037844387,6.032258064516129,31,9.981327253076296,4
ST-PAUL-D'OUEIL,31508001,2010-02-15,2010,2,42.84,0.55,1115,1320,-205,False,60.26437,0.8660254037844386,0.5000000000000001,3.4642857142857144,28,15.668483118638065,4
ST-PAUL-D'OUEIL,31508001,2010-03-15,2010,3,42.84,0.55,1115,1320,-205,False,44.887222,1.0,6.123233995736766e-17,2.7419354838709675,31,5.736913827172945,4
ST-PAUL-D'OUEIL,31508001,2010-04-15,2010,4,42.84,0.55,1115,1320,-205,False,2.9459636,0.8660254037844387,-0.4999999999999998,0.06666666666666667,30,0.1284470817019395,4
ST-PAUL-D'OUEIL,31508001,2010-05-15,2010,5,42.84,0.55,1115,1320,-205,False,6.6815777,0.49999999999999994,-0.8660254037844387,2.6451612903225805,31,1.3248843012172926,4
ST-PAUL-D'OUEIL,31508001,2010-06-15,2010,6,42.84,0.55,1115,1320,-205,False,0.013020833,1.2246467991473532e-16,-1.0,0.0,30,0.0,4
ST-PAUL-D'OUEIL,31508001,2010-07-15,2010,7,42.84,0.55,1115,1320,-205,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,4
ST-PAUL-D'OUEIL,31508001,2010-08-15,2010,8,42.84,0.55,1115,1320,-205,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,4
ST-PAUL-D'OUEIL,31508001,2010-09-15,2010,9,42.84,0.55,1115,1320,-205,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,4
ST-PAUL-D'OUEIL,31508001,2010-10-15,2010,10,42.84,0.55,1115,1320,-205,False,0.8033014,-0.8660254037844386,0.5000000000000001,0.03225806451612903,31,0.04231666201086787,4
ST-PAUL-D'OUEIL,31508001,2010-11-15,2010,11,42.84,0.55,1115,1320,-205,False,8.2682295,-0.5000000000000004,0.8660254037844384,1.1,30,1.046754739493153,4
ST-PAUL-D'OUEIL,31508001,2010-12-15,2010,12,42.84,0.55,1115,1320,-205,False,9.630166,-2.4492935982947064e-16,1.0,2.064516129032258,31,1.9540625200608743,4
ST-PAUL-D'OUEIL,31508001,2011-01-15,2011,1,42.84,0.55,1115,1320,-205,False,3.8211946,0.49999999999999994,0.8660254037844387,0.5806451612903226,31,0.6839640731251447,4
ST-PAUL-D'OUEIL,31508001,2011-02-15,2011,2,42.84,0.55,1115,1320,-205,False,13.43471,0.8660254037844386,0.5000000000000001,2.7857142857142856,28,2.437316456267288,4
ST-PAUL-D'OUEIL,31508001,2011-03-15,2011,3,42.84,0.55,1115,1320,-205,False,19.902973,1.0,6.123233995736766e-17,2.4516129032258065,31,3.7972686465976526,4
ST-PAUL-D'OUEIL,31508001,2011-04-15,2011,4,42.84,0.55,1115,1320,-205,False,0.0390625,0.8660254037844387,-0.4999999999999998,0.0,29,0.0,4
ST-PAUL-D'OUEIL,31508001,2011-05-15,2011,5,42.84,0.55,1115,1320,-205,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,4
ST-PAUL-D'OUEIL,31508001,2011-06-15,2011,6,42.84,0.55,1115,1320,-205,False,0.071614586,1.2246467991473532e-16,-1.0,0.0,30,0.0,4
